14/06/16 19:49:39 INFO terasort.TeraSort: starting
14/06/16 19:49:40 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/16 19:49:40 WARN snappy.LoadSnappy: Snappy native library is available
14/06/16 19:49:40 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/16 19:49:40 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/16 19:49:48 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/16 19:49:48 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/16 19:49:49 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/16 19:49:52 INFO mapred.JobClient: Running job: job_201406131535_0048
14/06/16 19:49:53 INFO mapred.JobClient:  map 0% reduce 0%
14/06/16 19:58:14 INFO mapred.JobClient:  map 17% reduce 2%
14/06/16 19:58:41 INFO mapred.JobClient:  map 18% reduce 2%
14/06/16 19:59:11 INFO mapred.JobClient:  map 19% reduce 2%
14/06/16 19:59:38 INFO mapred.JobClient:  map 20% reduce 2%
14/06/16 20:00:03 INFO mapred.JobClient:  map 21% reduce 2%
14/06/16 20:00:34 INFO mapred.JobClient:  map 22% reduce 2%
14/06/16 20:01:01 INFO mapred.JobClient:  map 23% reduce 2%
14/06/16 20:01:05 INFO mapred.JobClient:  map 23% reduce 3%
14/06/16 20:01:27 INFO mapred.JobClient:  map 24% reduce 3%
14/06/16 20:01:57 INFO mapred.JobClient:  map 25% reduce 3%
14/06/16 20:02:23 INFO mapred.JobClient:  map 26% reduce 3%
14/06/16 20:02:52 INFO mapred.JobClient:  map 27% reduce 3%
14/06/16 20:03:17 INFO mapred.JobClient:  map 28% reduce 3%
14/06/16 20:03:48 INFO mapred.JobClient:  map 29% reduce 3%
14/06/16 20:04:13 INFO mapred.JobClient:  map 30% reduce 3%
14/06/16 20:04:34 INFO mapred.JobClient:  map 30% reduce 4%
14/06/16 20:04:42 INFO mapred.JobClient:  map 31% reduce 4%
14/06/16 20:05:09 INFO mapred.JobClient:  map 32% reduce 4%
14/06/16 20:05:37 INFO mapred.JobClient:  map 33% reduce 4%
14/06/16 20:06:07 INFO mapred.JobClient:  map 34% reduce 4%
14/06/16 20:06:35 INFO mapred.JobClient:  map 35% reduce 4%
14/06/16 20:07:25 INFO mapred.JobClient:  map 36% reduce 4%
14/06/16 20:08:25 INFO mapred.JobClient:  map 37% reduce 4%
14/06/16 20:09:09 INFO mapred.JobClient:  map 38% reduce 4%
14/06/16 20:09:20 INFO mapred.JobClient:  map 38% reduce 5%
14/06/16 20:09:49 INFO mapred.JobClient:  map 39% reduce 5%
14/06/16 20:10:22 INFO mapred.JobClient:  map 40% reduce 5%
14/06/16 20:10:56 INFO mapred.JobClient:  map 41% reduce 5%
14/06/16 20:11:29 INFO mapred.JobClient:  map 42% reduce 5%
14/06/16 20:12:00 INFO mapred.JobClient:  map 43% reduce 5%
14/06/16 20:12:31 INFO mapred.JobClient:  map 44% reduce 5%
14/06/16 20:12:59 INFO mapred.JobClient:  map 45% reduce 5%
14/06/16 20:13:18 INFO mapred.JobClient:  map 45% reduce 6%
14/06/16 20:13:29 INFO mapred.JobClient:  map 46% reduce 6%
14/06/16 20:13:55 INFO mapred.JobClient:  map 47% reduce 6%
14/06/16 20:14:22 INFO mapred.JobClient:  map 48% reduce 6%
14/06/16 20:14:50 INFO mapred.JobClient:  map 49% reduce 6%
14/06/16 20:15:17 INFO mapred.JobClient:  map 50% reduce 6%
14/06/16 20:15:51 INFO mapred.JobClient:  map 51% reduce 6%
14/06/16 20:16:33 INFO mapred.JobClient:  map 52% reduce 6%
14/06/16 20:17:21 INFO mapred.JobClient:  map 53% reduce 6%
14/06/16 20:17:32 INFO mapred.JobClient:  map 53% reduce 7%
14/06/16 20:18:12 INFO mapred.JobClient:  map 54% reduce 7%
14/06/16 20:18:53 INFO mapred.JobClient:  map 55% reduce 7%
14/06/16 20:19:30 INFO mapred.JobClient:  map 56% reduce 7%
14/06/16 20:20:03 INFO mapred.JobClient:  map 57% reduce 7%
14/06/16 20:20:37 INFO mapred.JobClient:  map 58% reduce 7%
14/06/16 20:21:10 INFO mapred.JobClient:  map 59% reduce 7%
14/06/16 20:21:47 INFO mapred.JobClient:  map 60% reduce 7%
14/06/16 20:22:13 INFO mapred.JobClient:  map 60% reduce 8%
14/06/16 20:22:22 INFO mapred.JobClient:  map 61% reduce 8%
14/06/16 20:22:59 INFO mapred.JobClient:  map 62% reduce 8%
14/06/16 20:23:32 INFO mapred.JobClient:  map 63% reduce 8%
14/06/16 20:24:05 INFO mapred.JobClient:  map 64% reduce 8%
14/06/16 20:24:41 INFO mapred.JobClient:  map 65% reduce 8%
14/06/16 20:25:13 INFO mapred.JobClient:  map 66% reduce 8%
14/06/16 20:25:53 INFO mapred.JobClient:  map 67% reduce 8%
14/06/16 20:26:39 INFO mapred.JobClient:  map 68% reduce 8%
14/06/16 20:26:53 INFO mapred.JobClient:  map 68% reduce 9%
14/06/16 20:27:24 INFO mapred.JobClient:  map 69% reduce 9%
14/06/16 20:28:15 INFO mapred.JobClient:  map 70% reduce 9%
14/06/16 20:29:14 INFO mapred.JobClient:  map 71% reduce 9%
14/06/16 20:30:07 INFO mapred.JobClient:  map 72% reduce 9%
14/06/16 20:30:59 INFO mapred.JobClient:  map 73% reduce 9%
14/06/16 20:31:47 INFO mapred.JobClient:  map 74% reduce 9%
14/06/16 20:32:38 INFO mapred.JobClient:  map 75% reduce 9%
14/06/16 20:33:12 INFO mapred.JobClient:  map 75% reduce 10%
14/06/16 20:33:27 INFO mapred.JobClient:  map 76% reduce 10%
14/06/16 20:34:20 INFO mapred.JobClient:  map 77% reduce 10%
14/06/16 20:35:08 INFO mapred.JobClient:  map 78% reduce 10%
14/06/16 20:36:13 INFO mapred.JobClient:  map 79% reduce 10%
14/06/16 20:37:17 INFO mapred.JobClient:  map 80% reduce 10%
14/06/16 20:38:22 INFO mapred.JobClient:  map 81% reduce 10%
14/06/16 20:39:24 INFO mapred.JobClient:  map 82% reduce 10%
14/06/16 20:40:27 INFO mapred.JobClient:  map 83% reduce 10%
14/06/16 20:40:40 INFO mapred.JobClient:  map 83% reduce 11%
14/06/16 20:41:45 INFO mapred.JobClient:  map 84% reduce 11%
14/06/16 20:43:09 INFO mapred.JobClient:  map 85% reduce 11%
14/06/16 20:44:28 INFO mapred.JobClient:  map 86% reduce 11%
14/06/16 20:45:45 INFO mapred.JobClient:  map 87% reduce 11%
14/06/16 20:47:17 INFO mapred.JobClient:  map 88% reduce 11%
14/06/16 20:48:39 INFO mapred.JobClient:  map 89% reduce 11%
14/06/16 20:50:11 INFO mapred.JobClient:  map 90% reduce 11%
14/06/16 20:51:01 INFO mapred.JobClient:  map 90% reduce 12%
14/06/16 20:51:21 INFO mapred.JobClient:  map 91% reduce 12%
14/06/16 20:52:36 INFO mapred.JobClient:  map 92% reduce 12%
14/06/16 20:53:32 INFO mapred.JobClient:  map 93% reduce 12%
14/06/16 20:54:35 INFO mapred.JobClient:  map 94% reduce 12%
14/06/16 20:55:38 INFO mapred.JobClient:  map 95% reduce 12%
14/06/16 20:56:54 INFO mapred.JobClient:  map 96% reduce 12%
14/06/16 20:58:13 INFO mapred.JobClient:  map 97% reduce 12%
14/06/16 20:59:35 INFO mapred.JobClient:  map 98% reduce 12%
14/06/16 20:59:50 INFO mapred.JobClient:  map 98% reduce 13%
14/06/16 21:00:55 INFO mapred.JobClient:  map 99% reduce 13%
14/06/16 21:02:40 INFO mapred.JobClient:  map 100% reduce 13%
14/06/16 21:02:47 INFO mapred.JobClient:  map 100% reduce 14%
14/06/16 21:02:50 INFO mapred.JobClient:  map 100% reduce 15%
14/06/16 21:03:16 INFO mapred.JobClient:  map 100% reduce 16%
14/06/16 21:03:21 INFO mapred.JobClient:  map 100% reduce 17%
14/06/16 21:03:35 INFO mapred.JobClient:  map 100% reduce 18%
14/06/16 21:03:53 INFO mapred.JobClient:  map 100% reduce 20%
14/06/16 21:03:59 INFO mapred.JobClient:  map 100% reduce 21%
14/06/16 21:04:12 INFO mapred.JobClient:  map 100% reduce 22%
14/06/16 21:04:25 INFO mapred.JobClient:  map 100% reduce 23%
14/06/16 21:04:42 INFO mapred.JobClient:  map 100% reduce 24%
14/06/16 21:04:47 INFO mapred.JobClient:  map 100% reduce 25%
14/06/16 21:04:48 INFO mapred.JobClient:  map 100% reduce 26%
14/06/16 21:04:53 INFO mapred.JobClient:  map 100% reduce 27%
14/06/16 21:05:05 INFO mapred.JobClient:  map 100% reduce 28%
14/06/16 21:05:17 INFO mapred.JobClient:  map 100% reduce 29%
14/06/16 21:05:41 INFO mapred.JobClient:  map 100% reduce 30%
14/06/16 21:06:19 INFO mapred.JobClient:  map 100% reduce 31%
14/06/16 21:07:05 INFO mapred.JobClient:  map 100% reduce 32%
14/06/16 21:07:56 INFO mapred.JobClient:  map 100% reduce 33%
14/06/16 21:08:51 INFO mapred.JobClient:  map 100% reduce 34%
14/06/16 21:09:57 INFO mapred.JobClient:  map 100% reduce 35%
14/06/16 21:11:04 INFO mapred.JobClient:  map 100% reduce 36%
14/06/16 21:12:21 INFO mapred.JobClient:  map 100% reduce 37%
14/06/16 21:13:54 INFO mapred.JobClient:  map 100% reduce 38%
14/06/16 21:15:35 INFO mapred.JobClient:  map 100% reduce 39%
14/06/16 21:17:23 INFO mapred.JobClient:  map 100% reduce 40%
14/06/16 21:19:06 INFO mapred.JobClient:  map 100% reduce 41%
14/06/16 21:20:44 INFO mapred.JobClient:  map 100% reduce 42%
14/06/16 21:22:45 INFO mapred.JobClient:  map 100% reduce 43%
14/06/16 21:24:26 INFO mapred.JobClient:  map 100% reduce 44%
14/06/16 21:26:17 INFO mapred.JobClient:  map 100% reduce 45%
14/06/16 21:28:19 INFO mapred.JobClient:  map 100% reduce 46%
14/06/16 21:30:28 INFO mapred.JobClient:  map 100% reduce 47%
14/06/16 21:32:48 INFO mapred.JobClient:  map 100% reduce 48%
14/06/16 21:34:51 INFO mapred.JobClient:  map 100% reduce 49%
14/06/16 21:37:29 INFO mapred.JobClient:  map 100% reduce 50%
14/06/16 21:39:16 INFO mapred.JobClient:  map 100% reduce 51%
14/06/16 21:40:23 INFO mapred.JobClient:  map 100% reduce 52%
14/06/16 21:41:00 INFO mapred.JobClient:  map 100% reduce 53%
14/06/16 21:41:21 INFO mapred.JobClient:  map 100% reduce 54%
14/06/16 21:41:56 INFO mapred.JobClient:  map 100% reduce 55%
14/06/16 21:43:10 INFO mapred.JobClient:  map 100% reduce 56%
14/06/16 21:43:53 INFO mapred.JobClient:  map 100% reduce 57%
14/06/16 21:44:26 INFO mapred.JobClient:  map 100% reduce 58%
14/06/16 21:44:49 INFO mapred.JobClient:  map 100% reduce 59%
14/06/16 21:45:07 INFO mapred.JobClient:  map 100% reduce 60%
14/06/16 21:46:06 INFO mapred.JobClient:  map 100% reduce 61%
14/06/16 21:46:51 INFO mapred.JobClient:  map 100% reduce 62%
14/06/16 21:47:50 INFO mapred.JobClient:  map 100% reduce 63%
14/06/16 21:48:48 INFO mapred.JobClient:  map 100% reduce 64%
14/06/16 21:50:26 INFO mapred.JobClient:  map 100% reduce 65%
14/06/16 21:52:10 INFO mapred.JobClient:  map 100% reduce 66%
14/06/16 21:53:19 INFO mapred.JobClient:  map 100% reduce 67%
14/06/16 21:54:19 INFO mapred.JobClient:  map 100% reduce 68%
14/06/16 21:54:25 INFO mapred.JobClient:  map 100% reduce 69%
14/06/16 21:55:03 INFO mapred.JobClient:  map 100% reduce 70%
14/06/16 21:55:43 INFO mapred.JobClient:  map 100% reduce 71%
14/06/16 21:56:32 INFO mapred.JobClient:  map 100% reduce 72%
14/06/16 21:56:54 INFO mapred.JobClient:  map 100% reduce 73%
14/06/16 21:58:49 INFO mapred.JobClient:  map 100% reduce 74%
14/06/16 22:00:13 INFO mapred.JobClient:  map 100% reduce 75%
14/06/16 22:01:27 INFO mapred.JobClient:  map 100% reduce 76%
14/06/16 22:02:39 INFO mapred.JobClient:  map 100% reduce 77%
14/06/16 22:03:54 INFO mapred.JobClient:  map 100% reduce 78%
14/06/16 22:05:37 INFO mapred.JobClient:  map 100% reduce 79%
14/06/16 22:06:11 INFO mapred.JobClient:  map 100% reduce 80%
14/06/16 22:07:48 INFO mapred.JobClient:  map 100% reduce 81%
14/06/16 22:09:27 INFO mapred.JobClient:  map 100% reduce 82%
14/06/16 22:11:05 INFO mapred.JobClient:  map 100% reduce 83%
14/06/16 22:13:05 INFO mapred.JobClient:  map 100% reduce 84%
14/06/16 22:14:18 INFO mapred.JobClient:  map 100% reduce 85%
14/06/16 22:14:31 INFO mapred.JobClient:  map 100% reduce 86%
14/06/16 22:15:10 INFO mapred.JobClient:  map 100% reduce 87%
14/06/16 22:15:42 INFO mapred.JobClient:  map 100% reduce 88%
14/06/16 22:16:19 INFO mapred.JobClient:  map 100% reduce 89%
14/06/16 22:17:28 INFO mapred.JobClient:  map 100% reduce 90%
14/06/16 22:19:04 INFO mapred.JobClient:  map 100% reduce 91%
14/06/16 22:21:09 INFO mapred.JobClient:  map 100% reduce 92%
14/06/16 22:21:35 INFO mapred.JobClient:  map 100% reduce 93%
14/06/16 22:22:33 INFO mapred.JobClient:  map 100% reduce 94%
14/06/16 22:23:10 INFO mapred.JobClient:  map 100% reduce 95%
14/06/16 22:25:10 INFO mapred.JobClient:  map 100% reduce 96%
14/06/16 22:28:05 INFO mapred.JobClient:  map 100% reduce 97%
14/06/16 22:29:22 INFO mapred.JobClient:  map 100% reduce 98%
14/06/16 22:31:12 INFO mapred.JobClient:  map 100% reduce 99%
14/06/16 22:37:48 INFO mapred.JobClient:  map 100% reduce 100%
14/06/16 22:37:52 INFO mapred.JobClient: Job complete: job_201406131535_0048
14/06/16 22:37:52 INFO mapred.JobClient: Counters: 31
14/06/16 22:37:52 INFO mapred.JobClient:   Job Counters 
14/06/16 22:37:52 INFO mapred.JobClient:     Launched reduce tasks=122
14/06/16 22:37:52 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=171440983
14/06/16 22:37:52 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/16 22:37:52 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/16 22:37:52 INFO mapred.JobClient:     Rack-local map tasks=501
14/06/16 22:37:52 INFO mapred.JobClient:     Launched map tasks=3818
14/06/16 22:37:52 INFO mapred.JobClient:     Data-local map tasks=3317
14/06/16 22:37:52 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=359681562
14/06/16 22:37:52 INFO mapred.JobClient:   File Input Format Counters 
14/06/16 22:37:52 INFO mapred.JobClient:     Bytes Read=500484966400
14/06/16 22:37:52 INFO mapred.JobClient:   File Output Format Counters 
14/06/16 22:37:52 INFO mapred.JobClient:     Bytes Written=500000000000
14/06/16 22:37:52 INFO mapred.JobClient:   FileSystemCounters
14/06/16 22:37:52 INFO mapred.JobClient:     FILE_BYTES_READ=1672566443612
14/06/16 22:37:52 INFO mapred.JobClient:     HDFS_BYTES_READ=500485426200
14/06/16 22:37:52 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=1988247171749
14/06/16 22:37:52 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=500000000000
14/06/16 22:37:52 INFO mapred.JobClient:   Map-Reduce Framework
14/06/16 22:37:52 INFO mapred.JobClient:     Map output materialized bytes=510002280000
14/06/16 22:37:52 INFO mapred.JobClient:     Map input records=5000000000
14/06/16 22:37:52 INFO mapred.JobClient:     Reduce shuffle bytes=510002280000
14/06/16 22:37:52 INFO mapred.JobClient:     Spilled Records=19490172348
14/06/16 22:37:52 INFO mapred.JobClient:     Map output bytes=500000000000
14/06/16 22:37:52 INFO mapred.JobClient:     Total committed heap usage (bytes)=560895631360
14/06/16 22:37:52 INFO mapred.JobClient:     CPU time spent (ms)=54542370
14/06/16 22:37:52 INFO mapred.JobClient:     Map input bytes=500000000000
14/06/16 22:37:52 INFO mapred.JobClient:     SPLIT_RAW_BYTES=459800
14/06/16 22:37:52 INFO mapred.JobClient:     Combine input records=0
14/06/16 22:37:52 INFO mapred.JobClient:     Reduce input records=5000000000
14/06/16 22:37:52 INFO mapred.JobClient:     Reduce input groups=4294967296
14/06/16 22:37:52 INFO mapred.JobClient:     Combine output records=0
14/06/16 22:37:52 INFO mapred.JobClient:     Physical memory (bytes) snapshot=766203985920
14/06/16 22:37:52 INFO mapred.JobClient:     Reduce output records=5000000000
14/06/16 22:37:52 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=2866207956992
14/06/16 22:37:52 INFO mapred.JobClient:     Map output records=5000000000
14/06/16 22:37:52 INFO terasort.TeraSort: done

real	168m14.453s
user	0m15.650s
sys	0m4.198s
