Generating 500000000 using 100 maps with step of 5000000
14/06/15 04:25:44 INFO mapred.JobClient: Running job: job_201406131535_0027
14/06/15 04:25:45 INFO mapred.JobClient:  map 0% reduce 0%
14/06/15 04:33:21 INFO mapred.JobClient:  map 51% reduce 0%
14/06/15 04:33:33 INFO mapred.JobClient:  map 52% reduce 0%
14/06/15 04:33:44 INFO mapred.JobClient:  map 53% reduce 0%
14/06/15 04:33:57 INFO mapred.JobClient:  map 54% reduce 0%
14/06/15 04:34:05 INFO mapred.JobClient:  map 55% reduce 0%
14/06/15 04:34:15 INFO mapred.JobClient:  map 56% reduce 0%
14/06/15 04:34:27 INFO mapred.JobClient:  map 57% reduce 0%
14/06/15 04:34:37 INFO mapred.JobClient:  map 58% reduce 0%
14/06/15 04:34:49 INFO mapred.JobClient:  map 59% reduce 0%
14/06/15 04:34:59 INFO mapred.JobClient:  map 60% reduce 0%
14/06/15 04:35:11 INFO mapred.JobClient:  map 61% reduce 0%
14/06/15 04:35:22 INFO mapred.JobClient:  map 62% reduce 0%
14/06/15 04:35:34 INFO mapred.JobClient:  map 63% reduce 0%
14/06/15 04:35:42 INFO mapred.JobClient:  map 64% reduce 0%
14/06/15 04:35:54 INFO mapred.JobClient:  map 65% reduce 0%
14/06/15 04:36:01 INFO mapred.JobClient:  map 66% reduce 0%
14/06/15 04:36:13 INFO mapred.JobClient:  map 67% reduce 0%
14/06/15 04:36:21 INFO mapred.JobClient:  map 68% reduce 0%
14/06/15 04:36:33 INFO mapred.JobClient:  map 69% reduce 0%
14/06/15 04:36:44 INFO mapred.JobClient:  map 70% reduce 0%
14/06/15 04:36:56 INFO mapred.JobClient:  map 71% reduce 0%
14/06/15 04:37:03 INFO mapred.JobClient:  map 72% reduce 0%
14/06/15 04:37:12 INFO mapred.JobClient:  map 73% reduce 0%
14/06/15 04:37:20 INFO mapred.JobClient:  map 74% reduce 0%
14/06/15 04:37:29 INFO mapred.JobClient:  map 75% reduce 0%
14/06/15 04:37:42 INFO mapred.JobClient:  map 76% reduce 0%
14/06/15 04:37:53 INFO mapred.JobClient:  map 77% reduce 0%
14/06/15 04:38:02 INFO mapred.JobClient:  map 78% reduce 0%
14/06/15 04:38:10 INFO mapred.JobClient:  map 79% reduce 0%
14/06/15 04:38:23 INFO mapred.JobClient:  map 80% reduce 0%
14/06/15 04:38:29 INFO mapred.JobClient:  map 81% reduce 0%
14/06/15 04:38:41 INFO mapred.JobClient:  map 82% reduce 0%
14/06/15 04:38:50 INFO mapred.JobClient:  map 83% reduce 0%
14/06/15 04:39:00 INFO mapred.JobClient:  map 84% reduce 0%
14/06/15 04:39:13 INFO mapred.JobClient:  map 85% reduce 0%
14/06/15 04:39:24 INFO mapred.JobClient:  map 86% reduce 0%
14/06/15 04:39:41 INFO mapred.JobClient:  map 87% reduce 0%
14/06/15 04:39:50 INFO mapred.JobClient:  map 88% reduce 0%
14/06/15 04:40:03 INFO mapred.JobClient:  map 89% reduce 0%
14/06/15 04:40:17 INFO mapred.JobClient:  map 90% reduce 0%
14/06/15 04:40:32 INFO mapred.JobClient:  map 91% reduce 0%
14/06/15 04:40:51 INFO mapred.JobClient:  map 92% reduce 0%
14/06/15 04:41:00 INFO mapred.JobClient:  map 93% reduce 0%
14/06/15 04:41:19 INFO mapred.JobClient:  map 94% reduce 0%
14/06/15 04:41:36 INFO mapred.JobClient:  map 95% reduce 0%
14/06/15 04:42:03 INFO mapred.JobClient:  map 96% reduce 0%
14/06/15 04:42:24 INFO mapred.JobClient:  map 97% reduce 0%
14/06/15 04:43:04 INFO mapred.JobClient:  map 98% reduce 0%
14/06/15 04:43:42 INFO mapred.JobClient:  map 99% reduce 0%
14/06/15 04:45:56 INFO mapred.JobClient:  map 100% reduce 0%
14/06/15 04:46:00 INFO mapred.JobClient: Job complete: job_201406131535_0027
14/06/15 04:46:00 INFO mapred.JobClient: Counters: 19
14/06/15 04:46:00 INFO mapred.JobClient:   Job Counters 
14/06/15 04:46:00 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=35915408
14/06/15 04:46:00 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/15 04:46:00 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/15 04:46:00 INFO mapred.JobClient:     Launched map tasks=119
14/06/15 04:46:00 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/15 04:46:00 INFO mapred.JobClient:   File Input Format Counters 
14/06/15 04:46:00 INFO mapred.JobClient:     Bytes Read=0
14/06/15 04:46:00 INFO mapred.JobClient:   File Output Format Counters 
14/06/15 04:46:00 INFO mapred.JobClient:     Bytes Written=50000000000
14/06/15 04:46:00 INFO mapred.JobClient:   FileSystemCounters
14/06/15 04:46:00 INFO mapred.JobClient:     HDFS_BYTES_READ=8593
14/06/15 04:46:00 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583190
14/06/15 04:46:00 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=50000000000
14/06/15 04:46:00 INFO mapred.JobClient:   Map-Reduce Framework
14/06/15 04:46:00 INFO mapred.JobClient:     Map input records=500000000
14/06/15 04:46:00 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8432939008
14/06/15 04:46:00 INFO mapred.JobClient:     Spilled Records=0
14/06/15 04:46:00 INFO mapred.JobClient:     CPU time spent (ms)=1076940
14/06/15 04:46:00 INFO mapred.JobClient:     Total committed heap usage (bytes)=2454511616
14/06/15 04:46:00 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72629899264
14/06/15 04:46:00 INFO mapred.JobClient:     Map input bytes=500000000
14/06/15 04:46:00 INFO mapred.JobClient:     Map output records=500000000
14/06/15 04:46:00 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8593

real	20m22.374s
user	0m4.684s
sys	0m0.624s
