Generating 1000000000 using 100 maps with step of 10000000
14/06/14 08:03:57 INFO mapred.JobClient: Running job: job_201406131535_0015
14/06/14 08:03:58 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 08:14:36 INFO mapred.JobClient:  map 40% reduce 0%
14/06/14 08:14:50 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 08:15:07 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 08:15:23 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 08:15:41 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 08:16:01 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 08:16:16 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 08:16:32 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 08:16:47 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 08:17:02 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 08:17:21 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 08:17:38 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 08:17:56 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 08:18:14 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 08:18:35 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 08:18:48 INFO mapred.JobClient:  map 55% reduce 0%
14/06/14 08:18:59 INFO mapred.JobClient:  map 56% reduce 0%
14/06/14 08:19:17 INFO mapred.JobClient:  map 57% reduce 0%
14/06/14 08:19:35 INFO mapred.JobClient:  map 58% reduce 0%
14/06/14 08:19:52 INFO mapred.JobClient:  map 59% reduce 0%
14/06/14 08:20:11 INFO mapred.JobClient:  map 60% reduce 0%
14/06/14 08:20:25 INFO mapred.JobClient:  map 61% reduce 0%
14/06/14 08:20:36 INFO mapred.JobClient:  map 62% reduce 0%
14/06/14 08:20:54 INFO mapred.JobClient:  map 63% reduce 0%
14/06/14 08:21:12 INFO mapred.JobClient:  map 64% reduce 0%
14/06/14 08:21:29 INFO mapred.JobClient:  map 65% reduce 0%
14/06/14 08:21:44 INFO mapred.JobClient:  map 66% reduce 0%
14/06/14 08:22:01 INFO mapred.JobClient:  map 67% reduce 0%
14/06/14 08:22:17 INFO mapred.JobClient:  map 68% reduce 0%
14/06/14 08:22:34 INFO mapred.JobClient:  map 69% reduce 0%
14/06/14 08:22:52 INFO mapred.JobClient:  map 70% reduce 0%
14/06/14 08:23:04 INFO mapred.JobClient:  map 71% reduce 0%
14/06/14 08:23:19 INFO mapred.JobClient:  map 72% reduce 0%
14/06/14 08:23:36 INFO mapred.JobClient:  map 73% reduce 0%
14/06/14 08:23:52 INFO mapred.JobClient:  map 74% reduce 0%
14/06/14 08:24:09 INFO mapred.JobClient:  map 75% reduce 0%
14/06/14 08:24:25 INFO mapred.JobClient:  map 76% reduce 0%
14/06/14 08:24:42 INFO mapred.JobClient:  map 77% reduce 0%
14/06/14 08:24:58 INFO mapred.JobClient:  map 78% reduce 0%
14/06/14 08:25:16 INFO mapred.JobClient:  map 79% reduce 0%
14/06/14 08:25:37 INFO mapred.JobClient:  map 80% reduce 0%
14/06/14 08:25:56 INFO mapred.JobClient:  map 81% reduce 0%
14/06/14 08:26:11 INFO mapred.JobClient:  map 82% reduce 0%
14/06/14 08:26:30 INFO mapred.JobClient:  map 83% reduce 0%
14/06/14 08:26:51 INFO mapred.JobClient:  map 84% reduce 0%
14/06/14 08:27:03 INFO mapred.JobClient:  map 85% reduce 0%
14/06/14 08:27:22 INFO mapred.JobClient:  map 86% reduce 0%
14/06/14 08:27:44 INFO mapred.JobClient:  map 87% reduce 0%
14/06/14 08:28:08 INFO mapred.JobClient:  map 88% reduce 0%
14/06/14 08:28:28 INFO mapred.JobClient:  map 89% reduce 0%
14/06/14 08:28:55 INFO mapred.JobClient:  map 90% reduce 0%
14/06/14 08:29:29 INFO mapred.JobClient:  map 91% reduce 0%
14/06/14 08:30:03 INFO mapred.JobClient:  map 92% reduce 0%
14/06/14 08:30:38 INFO mapred.JobClient:  map 93% reduce 0%
14/06/14 08:30:56 INFO mapred.JobClient:  map 94% reduce 0%
14/06/14 08:31:18 INFO mapred.JobClient:  map 95% reduce 0%
14/06/14 08:31:45 INFO mapred.JobClient:  map 96% reduce 0%
14/06/14 08:32:11 INFO mapred.JobClient:  map 97% reduce 0%
14/06/14 08:32:58 INFO mapred.JobClient:  map 98% reduce 0%
14/06/14 08:34:05 INFO mapred.JobClient:  map 99% reduce 0%
14/06/14 08:35:32 INFO mapred.JobClient:  map 100% reduce 0%
14/06/14 08:35:35 INFO mapred.JobClient: Job complete: job_201406131535_0015
14/06/14 08:35:35 INFO mapred.JobClient: Counters: 19
14/06/14 08:35:35 INFO mapred.JobClient:   Job Counters 
14/06/14 08:35:35 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=64828802
14/06/14 08:35:35 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 08:35:35 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 08:35:35 INFO mapred.JobClient:     Launched map tasks=120
14/06/14 08:35:35 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/14 08:35:35 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 08:35:35 INFO mapred.JobClient:     Bytes Read=0
14/06/14 08:35:35 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 08:35:35 INFO mapred.JobClient:     Bytes Written=100000000000
14/06/14 08:35:35 INFO mapred.JobClient:   FileSystemCounters
14/06/14 08:35:35 INFO mapred.JobClient:     HDFS_BYTES_READ=8595
14/06/14 08:35:35 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/14 08:35:35 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=100000000000
14/06/14 08:35:35 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 08:35:35 INFO mapred.JobClient:     Map input records=1000000000
14/06/14 08:35:35 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8420397056
14/06/14 08:35:35 INFO mapred.JobClient:     Spilled Records=0
14/06/14 08:35:35 INFO mapred.JobClient:     CPU time spent (ms)=1898830
14/06/14 08:35:35 INFO mapred.JobClient:     Total committed heap usage (bytes)=2436845568
14/06/14 08:35:35 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72670519296
14/06/14 08:35:35 INFO mapred.JobClient:     Map input bytes=1000000000
14/06/14 08:35:35 INFO mapred.JobClient:     Map output records=1000000000
14/06/14 08:35:35 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8595

real	31m45.441s
user	0m5.811s
sys	0m0.929s
