Generating 2000000000 using 100 maps with step of 20000000
14/06/15 04:58:35 INFO mapred.JobClient: Running job: job_201406131535_0029
14/06/15 04:58:36 INFO mapred.JobClient:  map 0% reduce 0%
14/06/15 06:15:04 INFO mapred.JobClient:     Map input records=2000000000
14/06/15 06:15:04 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8458633216
14/06/15 06:15:04 INFO mapred.JobClient:     Spilled Records=0
14/06/15 06:15:04 INFO mapred.JobClient:     CPU time spent (ms)=3495420
14/06/15 06:15:04 INFO mapred.JobClient:     Total committed heap usage (bytes)=2519261184
14/06/15 06:15:04 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72670101504
14/06/15 06:15:04 INFO mapred.JobClient:     Map input bytes=2000000000
14/06/15 06:15:04 INFO mapred.JobClient:     Map output records=2000000000
14/06/15 06:15:04 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	76m35.759s
user	0m9.224s
sys	0m2.080s
