Generating 3000000000 using 100 maps with step of 30000000
14/06/14 20:26:49 INFO mapred.JobClient: Running job: job_201406131535_0023
14/06/14 20:26:50 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 20:51:32 INFO mapred.JobClient:  map 32% reduce 0%
14/06/14 20:52:25 INFO mapred.JobClient:  map 33% reduce 0%
14/06/14 20:53:07 INFO mapred.JobClient:  map 34% reduce 0%
14/06/14 20:53:45 INFO mapred.JobClient:  map 35% reduce 0%
14/06/14 20:54:26 INFO mapred.JobClient:  map 36% reduce 0%
14/06/14 20:55:17 INFO mapred.JobClient:  map 37% reduce 0%
14/06/14 20:56:16 INFO mapred.JobClient:  map 38% reduce 0%
14/06/14 20:57:02 INFO mapred.JobClient:  map 39% reduce 0%
14/06/14 20:57:46 INFO mapred.JobClient:  map 40% reduce 0%
14/06/14 20:58:33 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 20:59:20 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 21:00:11 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 21:00:50 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 21:01:40 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 21:02:22 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 21:03:06 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 21:03:50 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 21:04:43 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 21:05:33 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 21:06:20 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 21:07:01 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 21:07:45 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 21:08:37 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 21:09:34 INFO mapred.JobClient:  map 55% reduce 0%
14/06/14 21:10:25 INFO mapred.JobClient:  map 56% reduce 0%
14/06/14 21:11:15 INFO mapred.JobClient:  map 57% reduce 0%
14/06/14 21:11:56 INFO mapred.JobClient:  map 58% reduce 0%
14/06/14 21:12:36 INFO mapred.JobClient:  map 59% reduce 0%
14/06/14 21:13:14 INFO mapred.JobClient:  map 60% reduce 0%
14/06/14 21:13:58 INFO mapred.JobClient:  map 61% reduce 0%
14/06/14 21:14:42 INFO mapred.JobClient:  map 62% reduce 0%
14/06/14 21:15:32 INFO mapred.JobClient:  map 63% reduce 0%
14/06/14 21:16:13 INFO mapred.JobClient:  map 64% reduce 0%
14/06/14 21:16:59 INFO mapred.JobClient:  map 65% reduce 0%
14/06/14 21:17:45 INFO mapred.JobClient:  map 66% reduce 0%
14/06/14 21:18:25 INFO mapred.JobClient:  map 67% reduce 0%
14/06/14 21:19:09 INFO mapred.JobClient:  map 68% reduce 0%
14/06/14 21:19:52 INFO mapred.JobClient:  map 69% reduce 0%
14/06/14 21:20:42 INFO mapred.JobClient:  map 70% reduce 0%
14/06/14 21:21:33 INFO mapred.JobClient:  map 71% reduce 0%
14/06/14 21:22:10 INFO mapred.JobClient:  map 72% reduce 0%
14/06/14 21:23:02 INFO mapred.JobClient:  map 73% reduce 0%
14/06/14 21:23:59 INFO mapred.JobClient:  map 74% reduce 0%
14/06/14 21:24:50 INFO mapred.JobClient:  map 75% reduce 0%
14/06/14 21:25:33 INFO mapred.JobClient:  map 76% reduce 0%
14/06/14 21:26:28 INFO mapred.JobClient:  map 77% reduce 0%
14/06/14 21:27:26 INFO mapred.JobClient:  map 78% reduce 0%
14/06/14 21:28:18 INFO mapred.JobClient:  map 79% reduce 0%
14/06/14 21:28:58 INFO mapred.JobClient:  map 80% reduce 0%
14/06/14 21:29:46 INFO mapred.JobClient:  map 81% reduce 0%
14/06/14 21:30:26 INFO mapred.JobClient:  map 82% reduce 0%
14/06/14 21:31:16 INFO mapred.JobClient:  map 83% reduce 0%
14/06/14 21:31:55 INFO mapred.JobClient:  map 84% reduce 0%
14/06/14 21:33:00 INFO mapred.JobClient:  map 85% reduce 0%
14/06/14 21:34:07 INFO mapred.JobClient:  map 86% reduce 0%
14/06/14 21:35:05 INFO mapred.JobClient:  map 87% reduce 0%
14/06/14 21:36:27 INFO mapred.JobClient:  map 88% reduce 0%
14/06/14 21:37:35 INFO mapred.JobClient:  map 89% reduce 0%
14/06/14 21:38:49 INFO mapred.JobClient:  map 90% reduce 0%
14/06/14 21:40:20 INFO mapred.JobClient:  map 91% reduce 0%
14/06/14 21:41:41 INFO mapred.JobClient:  map 92% reduce 0%
14/06/14 21:42:56 INFO mapred.JobClient:  map 93% reduce 0%
14/06/14 21:44:19 INFO mapred.JobClient:  map 94% reduce 0%
14/06/14 21:45:57 INFO mapred.JobClient:  map 95% reduce 0%
14/06/14 21:47:31 INFO mapred.JobClient:  map 96% reduce 0%
14/06/14 21:49:25 INFO mapred.JobClient:  map 97% reduce 0%
14/06/14 21:51:29 INFO mapred.JobClient:  map 98% reduce 0%
14/06/14 21:54:00 INFO mapred.JobClient:  map 99% reduce 0%
14/06/14 21:59:26 INFO mapred.JobClient:  map 100% reduce 0%
14/06/14 21:59:31 INFO mapred.JobClient: Job complete: job_201406131535_0023
14/06/14 21:59:31 INFO mapred.JobClient: Counters: 19
14/06/14 21:59:31 INFO mapred.JobClient:   Job Counters 
14/06/14 21:59:31 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=182669366
14/06/14 21:59:31 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 21:59:31 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 21:59:31 INFO mapred.JobClient:     Launched map tasks=119
14/06/14 21:59:31 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/14 21:59:31 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 21:59:31 INFO mapred.JobClient:     Bytes Read=0
14/06/14 21:59:31 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 21:59:31 INFO mapred.JobClient:     Bytes Written=300000000000
14/06/14 21:59:31 INFO mapred.JobClient:   FileSystemCounters
14/06/14 21:59:31 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/14 21:59:31 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/14 21:59:31 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=300000000000
14/06/14 21:59:31 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 21:59:31 INFO mapred.JobClient:     Map input records=3000000000
14/06/14 21:59:31 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8298164224
14/06/14 21:59:31 INFO mapred.JobClient:     Spilled Records=0
14/06/14 21:59:31 INFO mapred.JobClient:     CPU time spent (ms)=4831530
14/06/14 21:59:31 INFO mapred.JobClient:     Total committed heap usage (bytes)=2458177536
14/06/14 21:59:31 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72674521088
14/06/14 21:59:31 INFO mapred.JobClient:     Map input bytes=3000000000
14/06/14 21:59:31 INFO mapred.JobClient:     Map output records=3000000000
14/06/14 21:59:31 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	92m48.672s
user	0m10.720s
sys	0m2.261s
