Generating 500000000 using 100 maps with step of 5000000
14/06/14 17:56:30 INFO mapred.JobClient: Running job: job_201406131535_0019
14/06/14 17:56:31 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 18:01:48 INFO mapred.JobClient:  map 38% reduce 0%
14/06/14 18:01:57 INFO mapred.JobClient:  map 39% reduce 0%
14/06/14 18:02:08 INFO mapred.JobClient:  map 40% reduce 0%
14/06/14 18:02:16 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 18:02:23 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 18:02:30 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 18:02:34 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 18:02:45 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 18:02:53 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 18:03:01 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 18:03:09 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 18:03:17 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 18:03:22 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 18:03:27 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 18:03:36 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 18:03:46 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 18:03:53 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 18:04:03 INFO mapred.JobClient:  map 55% reduce 0%
14/06/14 18:04:13 INFO mapred.JobClient:  map 56% reduce 0%
14/06/14 18:04:21 INFO mapred.JobClient:  map 57% reduce 0%
14/06/14 18:04:31 INFO mapred.JobClient:  map 58% reduce 0%
14/06/14 18:04:41 INFO mapred.JobClient:  map 59% reduce 0%
14/06/14 18:04:50 INFO mapred.JobClient:  map 60% reduce 0%
14/06/14 18:04:59 INFO mapred.JobClient:  map 61% reduce 0%
14/06/14 18:05:04 INFO mapred.JobClient:  map 62% reduce 0%
14/06/14 18:05:13 INFO mapred.JobClient:  map 63% reduce 0%
14/06/14 18:05:23 INFO mapred.JobClient:  map 64% reduce 0%
14/06/14 18:05:29 INFO mapred.JobClient:  map 65% reduce 0%
14/06/14 18:05:38 INFO mapred.JobClient:  map 66% reduce 0%
14/06/14 18:05:48 INFO mapred.JobClient:  map 67% reduce 0%
14/06/14 18:05:57 INFO mapred.JobClient:  map 68% reduce 0%
14/06/14 18:06:05 INFO mapred.JobClient:  map 69% reduce 0%
14/06/14 18:06:13 INFO mapred.JobClient:  map 70% reduce 0%
14/06/14 18:06:21 INFO mapred.JobClient:  map 71% reduce 0%
14/06/14 18:06:29 INFO mapred.JobClient:  map 72% reduce 0%
14/06/14 18:06:33 INFO mapred.JobClient:  map 73% reduce 0%
14/06/14 18:06:41 INFO mapred.JobClient:  map 74% reduce 0%
14/06/14 18:06:51 INFO mapred.JobClient:  map 75% reduce 0%
14/06/14 18:07:00 INFO mapred.JobClient:  map 76% reduce 0%
14/06/14 18:07:10 INFO mapred.JobClient:  map 77% reduce 0%
14/06/14 18:07:21 INFO mapred.JobClient:  map 78% reduce 0%
14/06/14 18:07:30 INFO mapred.JobClient:  map 79% reduce 0%
14/06/14 18:07:38 INFO mapred.JobClient:  map 80% reduce 0%
14/06/14 18:07:48 INFO mapred.JobClient:  map 81% reduce 0%
14/06/14 18:07:59 INFO mapred.JobClient:  map 82% reduce 0%
14/06/14 18:08:09 INFO mapred.JobClient:  map 83% reduce 0%
14/06/14 18:08:18 INFO mapred.JobClient:  map 84% reduce 0%
14/06/14 18:08:30 INFO mapred.JobClient:  map 85% reduce 0%
14/06/14 18:08:38 INFO mapred.JobClient:  map 86% reduce 0%
14/06/14 18:08:45 INFO mapred.JobClient:  map 87% reduce 0%
14/06/14 18:08:54 INFO mapred.JobClient:  map 88% reduce 0%
14/06/14 18:09:02 INFO mapred.JobClient:  map 89% reduce 0%
14/06/14 18:09:13 INFO mapred.JobClient:  map 90% reduce 0%
14/06/14 18:09:22 INFO mapred.JobClient:  map 91% reduce 0%
14/06/14 18:09:35 INFO mapred.JobClient:  map 92% reduce 0%
14/06/14 18:09:48 INFO mapred.JobClient:  map 93% reduce 0%
14/06/14 18:09:59 INFO mapred.JobClient:  map 94% reduce 0%
14/06/14 18:10:12 INFO mapred.JobClient:  map 95% reduce 0%
14/06/14 18:10:23 INFO mapred.JobClient:  map 96% reduce 0%
14/06/14 18:10:34 INFO mapred.JobClient:  map 97% reduce 0%
14/06/14 18:10:50 INFO mapred.JobClient:  map 98% reduce 0%
14/06/14 18:11:18 INFO mapred.JobClient:  map 99% reduce 0%
14/06/14 18:12:08 INFO mapred.JobClient:  map 100% reduce 0%
14/06/14 18:12:12 INFO mapred.JobClient: Job complete: job_201406131535_0019
14/06/14 18:12:12 INFO mapred.JobClient: Counters: 19
14/06/14 18:12:12 INFO mapred.JobClient:   Job Counters 
14/06/14 18:12:12 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=32427378
14/06/14 18:12:12 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 18:12:12 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 18:12:12 INFO mapred.JobClient:     Launched map tasks=118
14/06/14 18:12:12 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/14 18:12:12 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 18:12:12 INFO mapred.JobClient:     Bytes Read=0
14/06/14 18:12:12 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 18:12:12 INFO mapred.JobClient:     Bytes Written=50000000000
14/06/14 18:12:12 INFO mapred.JobClient:   FileSystemCounters
14/06/14 18:12:12 INFO mapred.JobClient:     HDFS_BYTES_READ=8593
14/06/14 18:12:12 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583190
14/06/14 18:12:12 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=50000000000
14/06/14 18:12:12 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 18:12:12 INFO mapred.JobClient:     Map input records=500000000
14/06/14 18:12:12 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8413794304
14/06/14 18:12:12 INFO mapred.JobClient:     Spilled Records=0
14/06/14 18:12:12 INFO mapred.JobClient:     CPU time spent (ms)=1071520
14/06/14 18:12:12 INFO mapred.JobClient:     Total committed heap usage (bytes)=2409185280
14/06/14 18:12:12 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72636923904
14/06/14 18:12:12 INFO mapred.JobClient:     Map input bytes=500000000
14/06/14 18:12:12 INFO mapred.JobClient:     Map output records=500000000
14/06/14 18:12:12 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8593

real	15m48.512s
user	0m4.222s
sys	0m0.496s
