Generating 500000000 using 100 maps with step of 5000000
14/06/13 15:36:54 INFO mapred.JobClient: Running job: job_201406131535_0001
14/06/13 15:36:55 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 15:59:09 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/13 15:59:09 INFO mapred.JobClient:     Launched map tasks=122
14/06/13 15:59:09 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/13 15:59:09 INFO mapred.JobClient:   File Input Format Counters 
14/06/13 15:59:09 INFO mapred.JobClient:     Bytes Read=0
14/06/13 15:59:09 INFO mapred.JobClient:   File Output Format Counters 
14/06/13 15:59:09 INFO mapred.JobClient:     Bytes Written=50000000000
14/06/13 15:59:09 INFO mapred.JobClient:   FileSystemCounters
14/06/13 15:59:09 INFO mapred.JobClient:     HDFS_BYTES_READ=8593
14/06/13 15:59:09 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583190
14/06/13 15:59:09 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=50000000000
14/06/13 15:59:09 INFO mapred.JobClient:   Map-Reduce Framework
14/06/13 15:59:09 INFO mapred.JobClient:     Map input records=500000000
14/06/13 15:59:09 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8365813760
14/06/13 15:59:09 INFO mapred.JobClient:     Spilled Records=0
14/06/13 15:59:09 INFO mapred.JobClient:     CPU time spent (ms)=1095580
14/06/13 15:59:09 INFO mapred.JobClient:     Total committed heap usage (bytes)=2411003904
14/06/13 15:59:09 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72616472576
14/06/13 15:59:09 INFO mapred.JobClient:     Map input bytes=500000000
14/06/13 15:59:09 INFO mapred.JobClient:     Map output records=500000000
14/06/13 15:59:09 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8593

real	22m22.136s
user	0m4.710s
sys	0m0.624s
