14/06/14 21:59:32 INFO terasort.TeraSort: starting
14/06/14 21:59:33 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 21:59:38 WARN snappy.LoadSnappy: Snappy native library is available
14/06/14 21:59:38 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/14 21:59:38 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/14 21:59:43 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/14 21:59:43 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/14 21:59:45 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 21:59:54 INFO mapred.JobClient: Running job: job_201406131535_0024
14/06/14 21:59:55 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 22:07:43 INFO mapred.JobClient:  map 25% reduce 3%
14/06/14 22:08:00 INFO mapred.JobClient:  map 26% reduce 3%
14/06/14 22:08:19 INFO mapred.JobClient:  map 27% reduce 3%
14/06/14 22:08:33 INFO mapred.JobClient:  map 28% reduce 3%
14/06/14 22:08:50 INFO mapred.JobClient:  map 29% reduce 3%
14/06/14 22:09:09 INFO mapred.JobClient:  map 30% reduce 3%
14/06/14 22:09:28 INFO mapred.JobClient:  map 31% reduce 3%
14/06/14 22:09:29 INFO mapred.JobClient:  map 31% reduce 4%
14/06/14 22:09:43 INFO mapred.JobClient:  map 32% reduce 4%
14/06/14 22:09:59 INFO mapred.JobClient:  map 33% reduce 4%
14/06/14 22:10:16 INFO mapred.JobClient:  map 34% reduce 4%
14/06/14 22:10:36 INFO mapred.JobClient:  map 35% reduce 4%
14/06/14 22:10:51 INFO mapred.JobClient:  map 36% reduce 4%
14/06/14 22:11:07 INFO mapred.JobClient:  map 37% reduce 4%
14/06/14 22:11:24 INFO mapred.JobClient:  map 38% reduce 4%
14/06/14 22:11:37 INFO mapred.JobClient:  map 38% reduce 5%
14/06/14 22:11:42 INFO mapred.JobClient:  map 39% reduce 5%
14/06/14 22:12:00 INFO mapred.JobClient:  map 40% reduce 5%
14/06/14 22:12:16 INFO mapred.JobClient:  map 41% reduce 5%
14/06/14 22:12:34 INFO mapred.JobClient:  map 42% reduce 5%
14/06/14 22:12:51 INFO mapred.JobClient:  map 43% reduce 5%
14/06/14 22:13:09 INFO mapred.JobClient:  map 44% reduce 5%
14/06/14 22:13:25 INFO mapred.JobClient:  map 45% reduce 5%
14/06/14 22:13:45 INFO mapred.JobClient:  map 46% reduce 6%
14/06/14 22:14:02 INFO mapred.JobClient:  map 47% reduce 6%
14/06/14 22:14:16 INFO mapred.JobClient:  map 48% reduce 6%
14/06/14 22:14:36 INFO mapred.JobClient:  map 49% reduce 6%
14/06/14 22:14:52 INFO mapred.JobClient:  map 50% reduce 6%
14/06/14 22:15:09 INFO mapred.JobClient:  map 51% reduce 6%
14/06/14 22:15:25 INFO mapred.JobClient:  map 52% reduce 6%
14/06/14 22:15:41 INFO mapred.JobClient:  map 53% reduce 6%
14/06/14 22:15:55 INFO mapred.JobClient:  map 53% reduce 7%
14/06/14 22:16:00 INFO mapred.JobClient:  map 54% reduce 7%
14/06/14 22:16:19 INFO mapred.JobClient:  map 55% reduce 7%
14/06/14 22:16:32 INFO mapred.JobClient:  map 56% reduce 7%
14/06/14 22:16:52 INFO mapred.JobClient:  map 57% reduce 7%
14/06/14 22:17:15 INFO mapred.JobClient:  map 58% reduce 7%
14/06/14 22:17:46 INFO mapred.JobClient:  map 59% reduce 7%
14/06/14 22:18:19 INFO mapred.JobClient:  map 60% reduce 7%
14/06/14 22:18:54 INFO mapred.JobClient:  map 61% reduce 7%
14/06/14 22:19:09 INFO mapred.JobClient:  map 61% reduce 8%
14/06/14 22:19:34 INFO mapred.JobClient:  map 62% reduce 8%
14/06/14 22:20:03 INFO mapred.JobClient:  map 63% reduce 8%
14/06/14 22:20:28 INFO mapred.JobClient:  map 64% reduce 8%
14/06/14 22:20:49 INFO mapred.JobClient:  map 65% reduce 8%
14/06/14 22:21:10 INFO mapred.JobClient:  map 66% reduce 8%
14/06/14 22:21:29 INFO mapred.JobClient:  map 67% reduce 8%
14/06/14 22:21:52 INFO mapred.JobClient:  map 68% reduce 8%
14/06/14 22:22:03 INFO mapred.JobClient:  map 68% reduce 9%
14/06/14 22:22:09 INFO mapred.JobClient:  map 69% reduce 9%
14/06/14 22:22:28 INFO mapred.JobClient:  map 70% reduce 9%
14/06/14 22:22:48 INFO mapred.JobClient:  map 71% reduce 9%
14/06/14 22:23:08 INFO mapred.JobClient:  map 72% reduce 9%
14/06/14 22:23:25 INFO mapred.JobClient:  map 73% reduce 9%
14/06/14 22:23:44 INFO mapred.JobClient:  map 74% reduce 9%
14/06/14 22:24:02 INFO mapred.JobClient:  map 75% reduce 9%
14/06/14 22:24:21 INFO mapred.JobClient:  map 76% reduce 9%
14/06/14 22:24:24 INFO mapred.JobClient:  map 76% reduce 10%
14/06/14 22:24:40 INFO mapred.JobClient:  map 77% reduce 10%
14/06/14 22:24:58 INFO mapred.JobClient:  map 78% reduce 10%
14/06/14 22:25:14 INFO mapred.JobClient:  map 79% reduce 10%
14/06/14 22:25:32 INFO mapred.JobClient:  map 80% reduce 10%
14/06/14 22:25:52 INFO mapred.JobClient:  map 81% reduce 10%
14/06/14 22:26:09 INFO mapred.JobClient:  map 82% reduce 10%
14/06/14 22:26:26 INFO mapred.JobClient:  map 83% reduce 10%
14/06/14 22:26:38 INFO mapred.JobClient:  map 83% reduce 11%
14/06/14 22:26:45 INFO mapred.JobClient:  map 84% reduce 11%
14/06/14 22:27:11 INFO mapred.JobClient:  map 85% reduce 11%
14/06/14 22:27:34 INFO mapred.JobClient:  map 86% reduce 11%
14/06/14 22:28:05 INFO mapred.JobClient:  map 87% reduce 11%
14/06/14 22:28:37 INFO mapred.JobClient:  map 88% reduce 11%
14/06/14 22:29:12 INFO mapred.JobClient:  map 89% reduce 11%
14/06/14 22:29:44 INFO mapred.JobClient:  map 90% reduce 11%
14/06/14 22:30:10 INFO mapred.JobClient:  map 91% reduce 11%
14/06/14 22:30:15 INFO mapred.JobClient:  map 91% reduce 12%
14/06/14 22:30:33 INFO mapred.JobClient:  map 92% reduce 12%
14/06/14 22:30:54 INFO mapred.JobClient:  map 93% reduce 12%
14/06/14 22:31:15 INFO mapred.JobClient:  map 94% reduce 12%
14/06/14 22:31:29 INFO mapred.JobClient:  map 95% reduce 12%
14/06/14 22:31:45 INFO mapred.JobClient:  map 96% reduce 12%
14/06/14 22:32:01 INFO mapred.JobClient:  map 97% reduce 12%
14/06/14 22:32:16 INFO mapred.JobClient:  map 98% reduce 12%
14/06/14 22:32:24 INFO mapred.JobClient:  map 98% reduce 13%
14/06/14 22:32:33 INFO mapred.JobClient:  map 99% reduce 13%
14/06/14 22:36:15 INFO mapred.JobClient:  map 100% reduce 13%
14/06/14 22:36:37 INFO mapred.JobClient:  map 100% reduce 14%
14/06/14 22:36:40 INFO mapred.JobClient:  map 100% reduce 15%
14/06/14 22:36:46 INFO mapred.JobClient:  map 100% reduce 16%
14/06/14 22:36:50 INFO mapred.JobClient:  map 100% reduce 17%
14/06/14 22:36:54 INFO mapred.JobClient:  map 100% reduce 18%
14/06/14 22:37:00 INFO mapred.JobClient:  map 100% reduce 19%
14/06/14 22:37:01 INFO mapred.JobClient:  map 100% reduce 20%
14/06/14 22:37:07 INFO mapred.JobClient:  map 100% reduce 21%
14/06/14 22:37:16 INFO mapred.JobClient:  map 100% reduce 22%
14/06/14 22:37:18 INFO mapred.JobClient:  map 100% reduce 23%
14/06/14 22:37:26 INFO mapred.JobClient:  map 100% reduce 24%
14/06/14 22:37:33 INFO mapred.JobClient:  map 100% reduce 25%
14/06/14 22:37:43 INFO mapred.JobClient:  map 100% reduce 26%
14/06/14 22:37:48 INFO mapred.JobClient:  map 100% reduce 27%
14/06/14 22:37:54 INFO mapred.JobClient:  map 100% reduce 28%
14/06/14 22:38:02 INFO mapred.JobClient:  map 100% reduce 29%
14/06/14 22:38:19 INFO mapred.JobClient:  map 100% reduce 30%
14/06/14 22:38:34 INFO mapred.JobClient:  map 100% reduce 31%
14/06/14 22:39:03 INFO mapred.JobClient:  map 100% reduce 32%
14/06/14 22:39:33 INFO mapred.JobClient:  map 100% reduce 33%
14/06/14 22:40:06 INFO mapred.JobClient:  map 100% reduce 34%
14/06/14 22:40:43 INFO mapred.JobClient:  map 100% reduce 35%
14/06/14 22:41:23 INFO mapred.JobClient:  map 100% reduce 36%
14/06/14 22:42:12 INFO mapred.JobClient:  map 100% reduce 37%
14/06/14 22:43:02 INFO mapred.JobClient:  map 100% reduce 38%
14/06/14 22:44:02 INFO mapred.JobClient:  map 100% reduce 39%
14/06/14 22:45:00 INFO mapred.JobClient:  map 100% reduce 40%
14/06/14 22:45:58 INFO mapred.JobClient:  map 100% reduce 41%
14/06/14 22:46:52 INFO mapred.JobClient:  map 100% reduce 42%
14/06/14 22:47:46 INFO mapred.JobClient:  map 100% reduce 43%
14/06/14 22:48:46 INFO mapred.JobClient:  map 100% reduce 44%
14/06/14 22:49:48 INFO mapred.JobClient:  map 100% reduce 45%
14/06/14 22:50:58 INFO mapred.JobClient:  map 100% reduce 46%
14/06/14 22:52:02 INFO mapred.JobClient:  map 100% reduce 47%
14/06/14 22:53:23 INFO mapred.JobClient:  map 100% reduce 48%
14/06/14 22:54:42 INFO mapred.JobClient:  map 100% reduce 49%
14/06/14 22:55:55 INFO mapred.JobClient:  map 100% reduce 50%
14/06/14 22:56:16 INFO mapred.JobClient:  map 100% reduce 51%
14/06/14 22:56:24 INFO mapred.JobClient:  map 100% reduce 52%
14/06/14 22:56:41 INFO mapred.JobClient:  map 100% reduce 53%
14/06/14 22:56:59 INFO mapred.JobClient:  map 100% reduce 54%
14/06/14 22:57:27 INFO mapred.JobClient:  map 100% reduce 55%
14/06/14 22:57:55 INFO mapred.JobClient:  map 100% reduce 56%
14/06/14 22:58:16 INFO mapred.JobClient:  map 100% reduce 57%
14/06/14 22:58:45 INFO mapred.JobClient:  map 100% reduce 58%
14/06/14 22:59:28 INFO mapred.JobClient:  map 100% reduce 59%
14/06/14 23:00:04 INFO mapred.JobClient:  map 100% reduce 60%
14/06/14 23:00:26 INFO mapred.JobClient:  map 100% reduce 61%
14/06/14 23:01:05 INFO mapred.JobClient:  map 100% reduce 62%
14/06/14 23:01:29 INFO mapred.JobClient:  map 100% reduce 63%
14/06/14 23:01:58 INFO mapred.JobClient:  map 100% reduce 64%
14/06/14 23:02:47 INFO mapred.JobClient:  map 100% reduce 65%
14/06/14 23:03:47 INFO mapred.JobClient:  map 100% reduce 66%
14/06/14 23:04:47 INFO mapred.JobClient:  map 100% reduce 67%
14/06/14 23:05:50 INFO mapred.JobClient:  map 100% reduce 68%
14/06/14 23:06:52 INFO mapred.JobClient:  map 100% reduce 69%
14/06/14 23:07:46 INFO mapred.JobClient:  map 100% reduce 70%
14/06/14 23:08:38 INFO mapred.JobClient:  map 100% reduce 71%
14/06/14 23:09:22 INFO mapred.JobClient:  map 100% reduce 72%
14/06/14 23:09:44 INFO mapred.JobClient:  map 100% reduce 73%
14/06/14 23:10:07 INFO mapred.JobClient:  map 100% reduce 74%
14/06/14 23:10:27 INFO mapred.JobClient:  map 100% reduce 75%
14/06/14 23:10:46 INFO mapred.JobClient:  map 100% reduce 76%
14/06/14 23:11:13 INFO mapred.JobClient:  map 100% reduce 77%
14/06/14 23:11:44 INFO mapred.JobClient:  map 100% reduce 78%
14/06/14 23:12:02 INFO mapred.JobClient:  map 100% reduce 79%
14/06/14 23:12:59 INFO mapred.JobClient:  map 100% reduce 80%
14/06/14 23:14:04 INFO mapred.JobClient:  map 100% reduce 81%
14/06/14 23:14:25 INFO mapred.JobClient:  map 100% reduce 82%
14/06/14 23:15:00 INFO mapred.JobClient:  map 100% reduce 83%
14/06/14 23:15:40 INFO mapred.JobClient:  map 100% reduce 84%
14/06/14 23:16:01 INFO mapred.JobClient:  map 100% reduce 85%
14/06/14 23:16:25 INFO mapred.JobClient:  map 100% reduce 86%
14/06/14 23:17:05 INFO mapred.JobClient:  map 100% reduce 87%
14/06/14 23:17:38 INFO mapred.JobClient:  map 100% reduce 88%
14/06/14 23:17:57 INFO mapred.JobClient:  map 100% reduce 89%
14/06/14 23:18:23 INFO mapred.JobClient:  map 100% reduce 90%
14/06/14 23:19:08 INFO mapred.JobClient:  map 100% reduce 91%
14/06/14 23:19:43 INFO mapred.JobClient:  map 100% reduce 92%
14/06/14 23:20:44 INFO mapred.JobClient:  map 100% reduce 93%
14/06/14 23:21:06 INFO mapred.JobClient:  map 100% reduce 94%
14/06/14 23:22:49 INFO mapred.JobClient:  map 100% reduce 95%
14/06/14 23:24:26 INFO mapred.JobClient:  map 100% reduce 96%
14/06/14 23:25:22 INFO mapred.JobClient:  map 100% reduce 97%
14/06/14 23:26:05 INFO mapred.JobClient:  map 100% reduce 98%
14/06/14 23:27:31 INFO mapred.JobClient:  map 100% reduce 99%
14/06/14 23:30:52 INFO mapred.JobClient:  map 100% reduce 100%
14/06/14 23:30:56 INFO mapred.JobClient: Job complete: job_201406131535_0024
14/06/14 23:30:56 INFO mapred.JobClient: Counters: 31
14/06/14 23:30:56 INFO mapred.JobClient:   Job Counters 
14/06/14 23:30:56 INFO mapred.JobClient:     Launched reduce tasks=116
14/06/14 23:30:56 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=78631697
14/06/14 23:30:56 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 23:30:56 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 23:30:56 INFO mapred.JobClient:     Rack-local map tasks=37
14/06/14 23:30:56 INFO mapred.JobClient:     Launched map tasks=2321
14/06/14 23:30:56 INFO mapred.JobClient:     Data-local map tasks=2284
14/06/14 23:30:56 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=192097897
14/06/14 23:30:56 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 23:30:56 INFO mapred.JobClient:     Bytes Read=300288358400
14/06/14 23:30:56 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 23:30:56 INFO mapred.JobClient:     Bytes Written=300000000000
14/06/14 23:30:56 INFO mapred.JobClient:   FileSystemCounters
14/06/14 23:30:56 INFO mapred.JobClient:     FILE_BYTES_READ=964241416528
14/06/14 23:30:56 INFO mapred.JobClient:     HDFS_BYTES_READ=300288636700
14/06/14 23:30:56 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=1152276854264
14/06/14 23:30:56 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=300000000000
14/06/14 23:30:56 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 23:30:56 INFO mapred.JobClient:     Map output materialized bytes=306001380000
14/06/14 23:30:56 INFO mapred.JobClient:     Map input records=3000000000
14/06/14 23:30:56 INFO mapred.JobClient:     Reduce shuffle bytes=306001380000
14/06/14 23:30:56 INFO mapred.JobClient:     Spilled Records=11295329481
14/06/14 23:30:56 INFO mapred.JobClient:     Map output bytes=300000000000
14/06/14 23:30:56 INFO mapred.JobClient:     Total committed heap usage (bytes)=338693963776
14/06/14 23:30:56 INFO mapred.JobClient:     CPU time spent (ms)=32322120
14/06/14 23:30:56 INFO mapred.JobClient:     Map input bytes=300000000000
14/06/14 23:30:56 INFO mapred.JobClient:     SPLIT_RAW_BYTES=278300
14/06/14 23:30:56 INFO mapred.JobClient:     Combine input records=0
14/06/14 23:30:56 INFO mapred.JobClient:     Reduce input records=3000000000
14/06/14 23:30:56 INFO mapred.JobClient:     Reduce input groups=3000000000
14/06/14 23:30:56 INFO mapred.JobClient:     Combine output records=0
14/06/14 23:30:56 INFO mapred.JobClient:     Physical memory (bytes) snapshot=464354226176
14/06/14 23:30:56 INFO mapred.JobClient:     Reduce output records=3000000000
14/06/14 23:30:56 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=1764012384256
14/06/14 23:30:56 INFO mapred.JobClient:     Map output records=3000000000
14/06/14 23:30:56 INFO terasort.TeraSort: done

real	91m24.396s
user	0m12.366s
sys	0m2.297s
