Generating 6000000000 using 100 maps with step of 60000000
14/06/14 03:52:27 INFO mapred.JobClient: Running job: job_201406131535_0013
14/06/14 03:52:28 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 04:42:31 INFO mapred.JobClient:  map 31% reduce 0%
14/06/14 04:44:01 INFO mapred.JobClient:  map 32% reduce 0%
14/06/14 04:45:31 INFO mapred.JobClient:  map 33% reduce 0%
14/06/14 04:46:51 INFO mapred.JobClient:  map 34% reduce 0%
14/06/14 04:48:24 INFO mapred.JobClient:  map 35% reduce 0%
14/06/14 04:49:57 INFO mapred.JobClient:  map 36% reduce 0%
14/06/14 04:51:29 INFO mapred.JobClient:  map 37% reduce 0%
14/06/14 04:53:10 INFO mapred.JobClient:  map 38% reduce 0%
14/06/14 04:54:46 INFO mapred.JobClient:  map 39% reduce 0%
14/06/14 04:56:11 INFO mapred.JobClient:  map 40% reduce 0%
14/06/14 04:57:55 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 04:59:27 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 05:00:58 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 05:02:40 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 05:04:17 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 05:05:54 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 05:07:31 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 05:08:54 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 05:10:26 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 05:11:58 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 05:13:33 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 05:15:08 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 05:16:53 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 05:18:36 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 05:20:10 INFO mapred.JobClient:  map 55% reduce 0%
14/06/14 05:21:33 INFO mapred.JobClient:  map 56% reduce 0%
14/06/14 05:23:05 INFO mapred.JobClient:  map 57% reduce 0%
14/06/14 05:24:54 INFO mapred.JobClient:  map 58% reduce 0%
14/06/14 05:26:36 INFO mapred.JobClient:  map 59% reduce 0%
14/06/14 05:28:12 INFO mapred.JobClient:  map 60% reduce 0%
14/06/14 05:29:54 INFO mapred.JobClient:  map 61% reduce 0%
14/06/14 05:31:38 INFO mapred.JobClient:  map 62% reduce 0%
14/06/14 05:33:06 INFO mapred.JobClient:  map 63% reduce 0%
14/06/14 05:34:38 INFO mapred.JobClient:  map 64% reduce 0%
14/06/14 05:36:14 INFO mapred.JobClient:  map 65% reduce 0%
14/06/14 05:38:02 INFO mapred.JobClient:  map 66% reduce 0%
14/06/14 05:39:46 INFO mapred.JobClient:  map 67% reduce 0%
14/06/14 05:41:08 INFO mapred.JobClient:  map 68% reduce 0%
14/06/14 05:42:34 INFO mapred.JobClient:  map 69% reduce 0%
14/06/14 05:44:17 INFO mapred.JobClient:  map 70% reduce 0%
14/06/14 05:45:51 INFO mapred.JobClient:  map 71% reduce 0%
14/06/14 05:47:30 INFO mapred.JobClient:  map 72% reduce 0%
14/06/14 05:49:11 INFO mapred.JobClient:  map 73% reduce 0%
14/06/14 05:50:37 INFO mapred.JobClient:  map 74% reduce 0%
14/06/14 05:52:10 INFO mapred.JobClient:  map 75% reduce 0%
14/06/14 05:53:56 INFO mapred.JobClient:  map 76% reduce 0%
14/06/14 05:55:40 INFO mapred.JobClient:  map 77% reduce 0%
14/06/14 05:57:14 INFO mapred.JobClient:  map 78% reduce 0%
14/06/14 05:58:48 INFO mapred.JobClient:  map 79% reduce 0%
14/06/14 06:00:17 INFO mapred.JobClient:  map 80% reduce 0%
14/06/14 06:01:57 INFO mapred.JobClient:  map 81% reduce 0%
14/06/14 06:03:51 INFO mapred.JobClient:  map 82% reduce 0%
14/06/14 06:06:04 INFO mapred.JobClient:  map 83% reduce 0%
14/06/14 06:08:06 INFO mapred.JobClient:  map 84% reduce 0%
14/06/14 06:10:30 INFO mapred.JobClient:  map 85% reduce 0%
14/06/14 06:13:01 INFO mapred.JobClient:  map 86% reduce 0%
14/06/14 06:16:13 INFO mapred.JobClient:  map 87% reduce 0%
14/06/14 06:19:22 INFO mapred.JobClient:  map 88% reduce 0%
14/06/14 06:22:37 INFO mapred.JobClient:  map 89% reduce 0%
14/06/14 06:25:25 INFO mapred.JobClient:  map 90% reduce 0%
14/06/14 06:28:23 INFO mapred.JobClient:  map 91% reduce 0%
14/06/14 06:31:35 INFO mapred.JobClient:  map 92% reduce 0%
14/06/14 06:34:47 INFO mapred.JobClient:  map 93% reduce 0%
14/06/14 06:37:35 INFO mapred.JobClient:  map 94% reduce 0%
14/06/14 06:40:36 INFO mapred.JobClient:  map 95% reduce 0%
14/06/14 06:43:26 INFO mapred.JobClient:  map 96% reduce 0%
14/06/14 06:46:30 INFO mapred.JobClient:  map 97% reduce 0%
14/06/14 06:50:12 INFO mapred.JobClient:  map 98% reduce 0%
14/06/14 06:54:40 INFO mapred.JobClient:  map 99% reduce 0%
14/06/14 07:05:28 INFO mapred.JobClient:  map 100% reduce 0%
14/06/14 07:05:33 INFO mapred.JobClient: Job complete: job_201406131535_0013
14/06/14 07:05:33 INFO mapred.JobClient: Counters: 19
14/06/14 07:05:33 INFO mapred.JobClient:   Job Counters 
14/06/14 07:05:33 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=380704187
14/06/14 07:05:33 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 07:05:33 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 07:05:33 INFO mapred.JobClient:     Launched map tasks=121
14/06/14 07:05:33 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/14 07:05:33 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 07:05:33 INFO mapred.JobClient:     Bytes Read=0
14/06/14 07:05:33 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 07:05:33 INFO mapred.JobClient:     Bytes Written=600000000000
14/06/14 07:05:33 INFO mapred.JobClient:   FileSystemCounters
14/06/14 07:05:33 INFO mapred.JobClient:     HDFS_BYTES_READ=8724
14/06/14 07:05:33 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/14 07:05:33 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=600000000000
14/06/14 07:05:33 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 07:05:33 INFO mapred.JobClient:     Map input records=6000000000
14/06/14 07:05:33 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8077438976
14/06/14 07:05:33 INFO mapred.JobClient:     Spilled Records=0
14/06/14 07:05:33 INFO mapred.JobClient:     CPU time spent (ms)=9308880
14/06/14 07:05:33 INFO mapred.JobClient:     Total committed heap usage (bytes)=2447069184
14/06/14 07:05:33 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72671703040
14/06/14 07:05:33 INFO mapred.JobClient:     Map input bytes=6000000000
14/06/14 07:05:33 INFO mapred.JobClient:     Map output records=6000000000
14/06/14 07:05:33 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8724

real	193m14.716s
user	0m15.209s
sys	0m4.495s
