Generating 3000000000 using 100 maps with step of 30000000
14/06/13 02:22:25 INFO mapred.JobClient: Running job: job_201406122141_0007
14/06/13 02:22:26 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 03:57:35 INFO mapred.JobClient:  map 99% reduce 0%
14/06/13 04:02:52 INFO mapred.JobClient:  map 100% reduce 0%
14/06/13 04:03:00 INFO mapred.JobClient: Job complete: job_201406122141_0007
14/06/13 04:03:00 INFO mapred.JobClient: Counters: 19
14/06/13 04:03:00 INFO mapred.JobClient:   Job Counters 
14/06/13 04:03:00 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=200566844
14/06/13 04:03:00 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/13 04:03:00 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/13 04:03:00 INFO mapred.JobClient:     Launched map tasks=120
14/06/13 04:03:00 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/13 04:03:00 INFO mapred.JobClient:   File Input Format Counters 
14/06/13 04:03:00 INFO mapred.JobClient:     Bytes Read=0
14/06/13 04:03:00 INFO mapred.JobClient:   File Output Format Counters 
14/06/13 04:03:00 INFO mapred.JobClient:     Bytes Written=300000000000
14/06/13 04:03:00 INFO mapred.JobClient:   FileSystemCounters
14/06/13 04:03:00 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/13 04:03:00 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/13 04:03:00 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=300000000000
14/06/13 04:03:00 INFO mapred.JobClient:   Map-Reduce Framework
14/06/13 04:03:00 INFO mapred.JobClient:     Map input records=3000000000
14/06/13 04:03:00 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8251613184
14/06/13 04:03:00 INFO mapred.JobClient:     Spilled Records=0
14/06/13 04:03:00 INFO mapred.JobClient:     CPU time spent (ms)=4924160
14/06/13 04:03:00 INFO mapred.JobClient:     Total committed heap usage (bytes)=2460024832
14/06/13 04:03:00 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72662138880
14/06/13 04:03:00 INFO mapred.JobClient:     Map input bytes=3000000000
14/06/13 04:03:00 INFO mapred.JobClient:     Map output records=3000000000
14/06/13 04:03:00 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	100m42.357s
user	0m10.857s
sys	0m2.483s
